16,Weekend,Night,false,false
18,Weekday,Night,true,false
8,Weekend,Evening,false,false
4,Weekend,Night,false,false
10,Weekend,Afternoon,true,false
24,Weekday,Night,false,false
12,Weekend,Evening,true,false
8,Weekend,Afternoon,false,false
4,Weekday,Afternoon,false,false
19,Weekday,Night,false,false
4,Weekday,Afternoon,false,false
24,Weekday,Evening,false,false
8,Weekend,Afternoon,false,false
10,Weekday,Afternoon,false,false
16,Weekday,Afternoon,false,false
12,Weekend,Night,false,false
17,Weekday,Evening,false,false
4,Weekday,Afternoon,false,false
24,Weekend,Afternoon,false,false
10,Weekday,Night,false,false
8,Weekend,Evening,false,false
4,Weekday,Afternoon,false,false
16,Weekend,Night,false,false
4,Weekend,Night,false,false
17,Weekday,Night,false,false
3,Weekday,Night,false,false
11,Weekday,Night,false,true
17,Weekday,Afternoon,true,false
19,Weekday,Night,false,true
16,Weekend,Afternoon,false,false
4,Weekend,Evening,false,false
6,Weekday,Afternoon,true,false
24,Weekend,Morning,false,false
12,Weekend,Evening,false,false
3,Weekday,Afternoon,false,false
16,Weekend,Morning,false,false
4,Weekend,Night,false,true
19,Weekend,Morning,false,true
6,Weekday,Morning,true,false
24,Weekday,Afternoon,false,false
19,Weekday,Evening,false,false
12,Weekday,Afternoon,false,false
19,Weekend,Afternoon,false,false
4,Weekend,Evening,false,true
10,Weekend,Evening,false,true
6,Weekday,Morning,true,false
16,Weekend,Night,false,false
19,Weekend,Afternoon,false,false
3,Weekend,Afternoon,false,false
19,Weekend,Night,false,false
6,Weekday,Afternoon,true,true
17,Weekend,Night,false,false
5,Weekend,Night,true,false
4,Weekend,Evening,false,true
19,Weekend,Afternoon,true,false
16,Weekend,Night,false,false
18,Weekend,Night,false,false
24,Weekday,Night,false,false
14,Weekday,Evening,false,true
10,Weekend,Night,true,true
5,Weekend,Afternoon,false,false
8,Weekend,Afternoon,false,false
12,Weekend,Night,false,false
17,Weekend,Morning,false,true
4,Weekend,Evening,false,true
9,Weekend,Evening,false,false
16,Weekend,Night,false,false
5,Weekend,Evening,false,false
24,Weekday,Afternoon,false,false
6,Weekday,Afternoon,false,false
10,Weekend,Afternoon,true,true
8,Weekday,Night,false,false
24,Weekend,Night,false,false
3,Weekday,Afternoon,false,false
5,Weekend,Morning,false,false
6,Weekday,Afternoon,false,true
2,Weekday,Night,false,false
4,Weekend,Night,true,true
16,Weekday,Night,false,false
17,Weekend,Afternoon,true,false
19,Weekend,Night,true,false
24,Weekend,Morning,false,false
10,Weekday,Afternoon,false,true
8,Weekend,Afternoon,true,false
6,Weekend,Night,false,false
16,Weekend,Night,false,false
12,Weekday,Evening,false,false
9,Weekend,Morning,false,true
17,Weekday,Morning,false,false
18,Weekday,Afternoon,false,false
10,Weekend,Afternoon,true,true
16,Weekday,Night,false,false
24,Weekday,Evening,true,false
8,Weekend,Afternoon,true,false
5,Weekend,Night,false,false
4,Weekend,Night,false,false
2,Weekday,Afternoon,false,false
17,Weekend,Afternoon,false,false
19,Weekend,Night,false,false
10,Weekend,Morning,false,true
3,Weekday,Night,false,true
16,Weekday,Evening,false,false
19,Weekday,Night,false,false
8,Weekend,Morning,true,false
10,Weekday,Night,false,true
5,Weekend,Evening,false,false
24,Weekend,Afternoon,true,false
16,Weekday,Night,false,false
16,Weekday,Night,false,true
6,Weekday,Afternoon,false,false
19,Weekend,Night,false,false
4,Weekend,Afternoon,false,true
8,Weekend,Morning,true,false
16,Weekend,Night,false,false
6,Weekend,Night,true,true
16,Weekday,Night,false,false
24,Weekend,Morning,false,false
18,Weekend,Night,true,false
6,Weekend,Night,true,true
8,Weekend,Night,false,false
8,Weekend,Night,true,false
4,Weekend,Morning,false,true
24,Weekend,Night,false,false
6,Weekend,Night,false,true
14,Weekend,Night,false,false
4,Weekday,Morning,false,false
19,Weekend,Afternoon,false,true
12,Weekend,Night,true,false
16,Weekend,Night,false,false
6,Weekend,Night,false,true
25,Weekend,Night,false,false
12,Weekday,Morning,false,false
4,Weekend,Night,false,false
16,Weekend,Night,false,false
10,Weekday,Morning,true,false
6,Weekend,Night,false,false
7,Weekend,Evening,false,false
8,Weekend,Morning,false,false
15,Weekend,Afternoon,false,false
24,Weekend,Evening,false,false
22,Weekend,Evening,false,false
15,Weekday,Evening,false,false
6,Weekend,Night,false,false
7,Weekday,Afternoon,false,false
8,Weekend,Morning,false,false
15,Weekday,Night,false,false
6,Weekend,Morning,false,true
5,Weekend,Night,false,false
16,Weekend,Afternoon,false,false
2,Weekday,Night,false,false
16,Weekday,Afternoon,false,false
15,Weekend,Night,false,false
14,Weekend,Night,false,false
14,Weekend,Night,false,false
11,Weekday,Morning,false,false
8,Weekend,Morning,false,false
9,Weekend,Night,false,false
11,Weekday,Morning,false,false
15,Weekday,Night,false,false
24,Weekend,Night,false,true
7,Weekday,Night,true,false
10,Weekday,Evening,false,false
15,Weekday,Morning,false,false
6,Weekend,Morning,false,true
3,Weekend,Afternoon,false,false
17,Weekend,Morning,false,false
15,Weekday,Morning,false,false
24,Weekend,Morning,false,true
22,Weekend,Night,false,false
10,Weekend,Afternoon,false,false
2,Weekday,Night,false,false
6,Weekday,Afternoon,true,false
15,Weekday,Afternoon,false,false
14,Weekend,Night,false,false
19,Weekend,Afternoon,false,false
7,Weekday,Morning,false,true
6,Weekend,Afternoon,false,false
9,Weekend,Night,true,false
22,Weekend,Night,true,false
10,Weekday,Afternoon,false,false
6,Weekend,Afternoon,false,false
7,Weekday,Morning,true,false
22,Weekend,Night,false,false
9,Weekday,Afternoon,false,false
3,Weekday,Morning,false,false
2,Weekday,Evening,false,false
15,Weekday,Evening,false,false
4,Weekday,Morning,false,false
12,Weekend,Night,false,false
12,Weekend,Night,false,false
4,Weekday,Morning,false,false
22,Weekday,Afternoon,false,false
2,Weekend,Morning,false,false
15,Weekend,Night,false,false
7,Weekday,Afternoon,false,false
9,Weekend,Night,false,false
22,Weekend,Evening,false,false
4,Weekday,Night,false,false
9,Weekend,Afternoon,true,false
5,Weekend,Night,false,true
2,Weekend,Morning,false,false
14,Weekend,Afternoon,false,false
8,Weekend,Morning,false,true
5,Weekend,Morning,false,true
9,Weekend,Night,true,false
4,Weekend,Night,false,false
7,Weekday,Afternoon,false,true
5,Weekend,Afternoon,false,true
14,Weekend,Night,false,false
9,Weekend,Night,false,false
14,Weekday,Night,false,false
7,Weekday,Evening,true,true
8,Weekday,Evening,false,false
12,Weekend,Night,false,false
5,Weekend,Morning,false,true
6,Weekend,Night,false,false
2,Weekend,Morning,false,false
9,Weekday,Morning,false,false
7,Weekday,Evening,false,true
8,Weekday,Night,false,false
6,Weekend,Night,false,false
9,Weekend,Morning,true,false
8,Weekday,Evening,false,false
7,Weekday,Evening,false,false
18,Weekend,Night,true,false
14,Weekday,Afternoon,false,false
9,Weekday,Night,false,false
8,Weekday,Afternoon,false,false
6,Weekday,Morning,false,false
12,Weekend,Morning,false,false
6,Weekend,Morning,false,false
18,Weekend,Night,false,false
7,Weekday,Afternoon,false,true
14,Weekday,Night,false,false
9,Weekend,Evening,false,false
14,Weekend,Night,true,false
6,Weekend,Morning,true,false
7,Weekday,Afternoon,true,true
9,Weekday,Afternoon,false,false
18,Weekend,Night,false,false
12,Weekday,Afternoon,false,false
14,Weekend,Night,false,false
14,Weekday,Night,false,false
6,Weekend,Morning,false,true
9,Weekend,Night,false,false
3,Weekend,Night,true,false
6,Weekend,Afternoon,false,true
12,Weekend,Night,false,false
8,Weekend,Night,false,false
9,Weekend,Morning,false,false
22,Weekend,Night,false,false
6,Weekend,Evening,true,false
1,Weekend,Evening,false,false
14,Weekend,Night,false,false
3,Weekend,Afternoon,true,true
22,Weekend,Night,false,false
2,Weekend,Afternoon,true,false
6,Weekend,Evening,true,true
11,Weekend,Night,false,false
9,Weekend,Night,false,false
22,Weekend,Night,false,false
6,Weekend,Evening,true,false
3,Weekend,Night,false,true
1,Weekday,Morning,false,false
6,Weekend,Evening,false,false
9,Weekend,Night,false,true
22,Weekend,Afternoon,true,false
7,Weekend,Night,false,false
9,Weekday,Evening,false,true
6,Weekend,Evening,true,false
3,Weekend,Night,false,true
14,Weekend,Evening,false,false
7,Weekend,Night,false,false
15,Weekday,Night,false,false
9,Weekday,Night,false,true
3,Weekend,Evening,false,false
25,Weekday,Evening,false,false
1,Weekday,Evening,true,false
14,Weekend,Evening,false,false
7,Weekday,Night,false,false
9,Weekend,Night,false,false
3,Weekday,Afternoon,false,false
7,Weekday,Afternoon,false,false
22,Weekend,Afternoon,false,false
1,Weekend,Night,true,false
9,Weekend,Morning,true,true
14,Weekend,Night,false,false
5,Weekday,Morning,true,true
9,Weekend,Morning,true,true
6,Weekend,Night,false,true
18,Weekday,Night,true,true
1,Weekend,Afternoon,true,false
9,Weekend,Morning,false,true
3,Weekend,Afternoon,true,true
17,Weekend,Night,false,false
6,Weekend,Night,false,true
9,Weekend,Night,false,false
18,Weekend,Night,true,false
2,Weekend,Afternoon,false,true
9,Weekend,Night,false,false
3,Weekday,Afternoon,false,false
9,Weekend,Afternoon,false,false
1,Weekday,Evening,true,false
14,Weekend,Night,false,false
10,Weekday,Afternoon,false,true
9,Weekend,Afternoon,true,false
2,Weekend,Evening,true,false
3,Weekend,Afternoon,false,false
9,Weekend,Night,false,true
10,Weekend,Night,false,true
1,Weekend,Evening,true,false
5,Weekend,Evening,false,true
9,Weekend,Evening,false,true
3,Weekend,Morning,false,true
14,Weekend,Morning,true,false
10,Weekend,Night,false,true
9,Weekend,Afternoon,false,true
5,Weekend,Evening,false,false
1,Weekend,Afternoon,true,false
9,Weekend,Morning,false,true
18,Weekday,Afternoon,false,false
10,Weekend,Night,false,true
3,Weekday,Morning,false,true
4,Weekday,Night,false,false
2,Weekend,Evening,true,true
18,Weekend,Evening,false,false
1,Weekend,Morning,true,false
10,Weekend,Night,false,false
3,Weekend,Morning,false,true
2,Weekend,Evening,false,false
5,Weekday,Afternoon,false,false
10,Weekday,Morning,false,false
15,Weekend,Night,false,false
3,Weekend,Night,false,true
25,Weekend,Night,true,false
1,Weekend,Morning,true,false
7,Weekend,Morning,false,false
10,Weekday,Afternoon,true,false
7,Weekday,Night,false,false
10,Weekday,Evening,false,false
1,Weekday,Evening,false,false
5,Weekend,Night,false,false
19,Weekend,Morning,false,false
1,Weekend,Morning,false,false
9,Weekend,Night,false,false
7,Weekday,Afternoon,true,false
1,Weekend,Afternoon,true,false
9,Weekend,Night,true,false
7,Weekday,Night,false,false
3,Weekend,Night,false,false
9,Weekend,Night,false,false
7,Weekday,Evening,false,false
1,Weekend,Night,false,false
9,Weekend,Evening,false,false
14,Weekend,Night,false,false
9,Weekend,Afternoon,true,false
9,Weekend,Night,false,false
9,Weekend,Afternoon,true,false
7,Weekday,Evening,false,false
25,Weekday,Morning,false,false
17,Weekend,Morning,false,false
1,Weekend,Morning,true,false
9,Weekday,Morning,true,false
7,Weekday,Night,false,false
22,Weekday,Evening,false,false
3,Weekend,Night,false,false
9,Weekday,Night,false,false
1,Weekend,Afternoon,false,false
22,Weekend,Afternoon,false,false
9,Weekday,Afternoon,true,false
7,Weekday,Night,false,false
3,Weekday,Night,false,true
5,Weekend,Afternoon,true,false
3,Weekend,Night,false,true
7,Weekday,Night,false,false
24,Weekend,Night,false,true
17,Weekend,Afternoon,false,false
22,Weekend,Night,false,false
19,Weekend,Afternoon,false,false
14,Weekend,Morning,false,false
3,Weekend,Night,false,false
17,Weekend,Afternoon,false,false
22,Weekday,Evening,false,false
9,Weekend,Morning,false,false
17,Weekend,Afternoon,false,false
9,Weekend,Evening,false,false
7,Weekday,Night,true,false
14,Weekend,Night,false,false
9,Weekday,Morning,false,true
7,Weekend,Night,false,false
9,Weekday,Evening,false,false
17,Weekday,Afternoon,false,false
3,Weekend,Morning,false,false
9,Weekend,Afternoon,false,false
19,Weekend,Morning,false,false
17,Weekend,Afternoon,true,false
9,Weekday,Night,false,false
7,Weekday,Morning,false,false
9,Weekend,Evening,true,false
17,Weekend,Afternoon,true,false
8,Weekend,Night,false,false
3,Weekday,Morning,false,false
2,Weekend,Afternoon,false,false
3,Weekday,Morning,false,false
9,Weekday,Evening,true,false
9,Weekday,Night,true,false
17,Weekend,Night,false,false
14,Weekend,Night,false,false
17,Weekday,Afternoon,false,true
19,Weekday,Night,false,false
9,Weekend,Night,false,false
12,Weekend,Afternoon,false,false
9,Weekday,Night,true,false
17,Weekend,Evening,false,false
18,Weekend,Night,true,false
7,Weekday,Afternoon,false,false
18,Weekend,Night,false,false
9,Weekday,Morning,false,false
7,Weekday,Morning,true,false
9,Weekend,Morning,false,false
17,Weekend,Evening,true,false
14,Weekday,Evening,true,false
17,Weekend,Evening,true,false
4,Weekend,Morning,false,false
7,Weekday,Afternoon,true,false
17,Weekend,Evening,false,false
17,Weekend,Night,false,false
25,Weekend,Morning,false,false
25,Weekday,Morning,true,false
22,Weekend,Night,false,false
17,Weekend,Night,false,true
17,Weekend,Afternoon,false,false
5,Weekend,Morning,true,false
5,Weekday,Night,false,false
7,Weekday,Night,false,false
5,Weekend,Afternoon,false,false
5,Weekend,Afternoon,false,false
6,Weekday,Afternoon,false,false
5,Weekend,Afternoon,false,false
6,Weekday,Afternoon,false,false
5,Weekend,Night,true,true
17,Weekend,Morning,false,true
7,Weekday,Afternoon,false,false
19,Weekend,Night,false,false
25,Weekend,Night,false,false
18,Weekend,Night,false,false
7,Weekday,Afternoon,false,false
25,Weekend,Afternoon,false,false
12,Weekend,Night,false,false
10,Weekend,Night,false,false
25,Weekend,Morning,false,false
22,Weekend,Afternoon,false,true
1,Weekday,Night,false,false
16,Weekday,Night,false,false
14,Weekend,Afternoon,false,false
19,Weekday,Afternoon,false,false
4,Weekday,Afternoon,false,false
9,Weekend,Night,false,false
7,Weekend,Afternoon,false,false
16,Weekday,Night,false,false
4,Weekend,Morning,false,true
7,Weekday,Morning,false,false
18,Weekend,Morning,false,true
12,Weekday,Afternoon,false,false
11,Weekend,Night,false,true
17,Weekend,Afternoon,false,false
1,Weekend,Afternoon,false,false
3,Weekend,Morning,false,false
9,Weekend,Morning,false,true
14,Weekend,Afternoon,false,false
18,Weekend,Afternoon,false,false
6,Weekend,Afternoon,false,false
1,Weekend,Afternoon,false,false
25,Weekend,Evening,false,false
3,Weekend,Evening,false,false
15,Weekend,Night,false,false
22,Weekend,Night,false,false
3,Weekend,Night,false,false
6,Weekday,Evening,false,false
8,Weekend,Night,false,false
10,Weekend,Afternoon,false,false
17,Weekend,Morning,false,false
19,Weekend,Night,false,false
25,Weekend,Afternoon,false,false
11,Weekday,Evening,false,false
22,Weekend,Night,false,false
25,Weekday,Afternoon,false,false
17,Weekend,Night,false,false
7,Weekday,Morning,false,true
19,Weekday,Evening,false,true
25,Weekend,Afternoon,false,false
18,Weekend,Night,false,false
18,Weekend,Afternoon,false,false
1,Weekend,Afternoon,false,false
1,Weekend,Afternoon,false,false
19,Weekday,Evening,false,false
16,Weekday,Afternoon,false,false
22,Weekend,Morning,false,false
9,Weekday,Morning,false,true
7,Weekday,Afternoon,false,false
8,Weekend,Morning,false,false
7,Weekday,Morning,false,false
7,Weekday,Afternoon,false,false
7,Weekday,Afternoon,false,false
7,Weekday,Afternoon,false,false
7,Weekday,Evening,false,false
18,Weekend,Morning,false,false
6,Weekday,Afternoon,false,true
7,Weekday,Night,false,false
7,Weekday,Evening,false,true
12,Weekend,Night,false,false
7,Weekday,Night,false,true
7,Weekday,Night,false,true
12,Weekend,Night,false,false
1,Weekend,Evening,false,false
7,Weekday,Morning,true,false
7,Weekend,Afternoon,false,false
8,Weekend,Afternoon,false,false
12,Weekend,Evening,false,false
7,Weekday,Evening,false,false
12,Weekend,Night,false,false
3,Weekend,Afternoon,false,false
20,Weekend,Afternoon,false,false
14,Weekday,Night,false,false
10,Weekend,Morning,false,false
7,Weekday,Afternoon,false,false
5,Weekend,Morning,false,true
7,Weekend,Night,true,false
7,Weekend,Night,false,true
20,Weekend,Afternoon,false,false
11,Weekday,Evening,false,false
7,Weekday,Night,false,false
25,Weekday,Afternoon,false,false
7,Weekend,Morning,false,true
25,Weekday,Evening,true,false
25,Weekday,Afternoon,false,false
7,Weekday,Morning,false,false
7,Weekend,Night,false,false
7,Weekend,Morning,false,false
25,Weekday,Morning,false,true
2,Weekend,Night,true,false
15,Weekday,Morning,false,false
7,Weekend,Morning,false,false
25,Weekday,Morning,true,false
25,Weekday,Afternoon,true,false
1,Weekend,Afternoon,false,false
6,Weekday,Night,true,false
7,Weekend,Night,false,true
25,Weekday,Afternoon,false,true
25,Weekday,Morning,false,false
7,Weekend,Morning,true,true
4,Weekend,Afternoon,false,false
7,Weekend,Morning,true,false
14,Weekend,Afternoon,false,true
4,Weekend,Afternoon,false,false
7,Weekend,Morning,true,false
7,Weekend,Morning,false,true
7,Weekend,Afternoon,false,true
7,Weekend,Afternoon,false,false
11,Weekday,Night,true,false
11,Weekday,Evening,false,false
25,Weekday,Evening,false,false
7,Weekend,Afternoon,true,false
8,Weekend,Night,false,false
25,Weekday,Afternoon,true,false
7,Weekend,Afternoon,true,false
25,Weekday,Evening,false,true
25,Weekend,Afternoon,false,false
25,Weekend,Afternoon,false,false
15,Weekday,Afternoon,false,false
7,Weekday,Evening,false,false
7,Weekend,Afternoon,false,false
4,Weekend,Afternoon,false,false
25,Weekend,Afternoon,false,false
12,Weekday,Night,false,false
7,Weekend,Afternoon,false,false
25,Weekend,Afternoon,false,false
25,Weekday,Night,false,false
7,Weekend,Evening,false,false
25,Weekend,Evening,false,false
7,Weekend,Evening,false,false
25,Weekday,Afternoon,false,false
7,Weekend,Afternoon,false,false
6,Weekday,Morning,false,false
25,Weekend,Night,false,false
25,Weekend,Night,false,false
24,Weekday,Afternoon,false,false
7,Weekend,Evening,false,false
25,Weekend,Evening,false,true
7,Weekday,Night,false,false
7,Weekend,Evening,false,false
25,Weekday,Morning,true,false
10,Weekday,Afternoon,true,true
10,Weekday,Afternoon,false,false
25,Weekday,Evening,false,false
25,Weekend,Morning,false,false
7,Weekend,Evening,false,false
25,Weekend,Night,false,false
25,Weekend,Afternoon,false,false
7,Weekend,Afternoon,false,false
7,Weekend,Night,false,false
18,Weekend,Evening,false,false
7,Weekend,Night,false,true
25,Weekday,Afternoon,false,false
7,Weekend,Night,false,true
19,Weekday,Afternoon,false,false
25,Weekend,Night,false,true
7,Weekend,Night,false,true
7,Weekend,Night,false,false
1,Weekend,Afternoon,false,false
7,Weekend,Night,false,true
25,Weekday,Evening,false,false
8,Weekend,Evening,false,false
25,Weekday,Afternoon,false,false
4,Weekday,Evening,false,true
25,Weekday,Evening,false,false
25,Weekday,Morning,false,false
15,Weekend,Morning,false,false
2,Weekend,Morning,false,false
25,Weekend,Night,false,false
25,Weekend,Morning,true,false
15,Weekend,Morning,false,false
25,Weekday,Night,true,false
25,Weekday,Afternoon,false,false
25,Weekend,Afternoon,true,false
25,Weekday,Afternoon,false,false
25,Weekday,Night,true,false
25,Weekday,Evening,true,false
8,Weekend,Afternoon,false,false
18,Weekday,Afternoon,true,false
3,Weekday,Afternoon,true,false
18,Weekday,Evening,false,false
9,Weekend,Afternoon,false,false
25,Weekend,Evening,false,false
2,Weekend,Night,false,false
16,Weekend,Morning,false,false
25,Weekend,Afternoon,true,false
7,Weekend,Evening,false,false
19,Weekend,Night,false,false
25,Weekend,Morning,false,false
24,Weekday,Afternoon,false,false
4,Weekday,Afternoon,false,false
5,Weekday,Morning,false,false
8,Weekend,Afternoon,false,false
5,Weekend,Evening,false,false
16,Weekend,Evening,false,false
8,Weekend,Evening,false,true
6,Weekday,Night,false,false
1,Weekend,Morning,false,false
25,Weekend,Afternoon,false,false
22,Weekend,Night,false,false
8,Weekend,Afternoon,false,false
9,Weekday,Night,false,false
25,Weekend,Morning,false,false
10,Weekend,Night,false,true
12,Weekend,Evening,false,false
5,Weekend,Evening,false,false
8,Weekend,Evening,false,false
19,Weekend,Evening,false,false
10,Weekend,Night,false,false
24,Weekday,Morning,false,false
9,Weekday,Night,false,false
1,Weekday,Afternoon,false,false
6,Weekend,Evening,false,false
1,Weekend,Night,false,false
7,Weekend,Evening,false,false
4,Weekday,Morning,false,false
4,Weekend,Evening,false,false
7,Weekend,Evening,false,false
15,Weekend,Night,false,false
20,Weekend,Evening,false,true
18,Weekend,Night,false,false
22,Weekend,Morning,true,false
22,Weekend,Evening,false,false
6,Weekend,Afternoon,false,false
14,Weekend,Evening,false,false
25,Weekend,Afternoon,false,false
18,Weekday,Night,false,false
14,Weekend,Night,false,true
4,Weekend,Night,false,false
6,Weekday,Night,false,false
7,Weekday,Night,true,true
12,Weekend,Night,false,false
9,Weekend,Night,false,false
12,Weekend,Evening,false,false
12,Weekend,Night,true,false
12,Weekend,Night,false,false
3,Weekday,Night,false,true
12,Weekend,Night,false,false
12,Weekend,Night,false,false
12,Weekday,Evening,false,false
12,Weekend,Morning,false,false
7,Weekday,Night,false,false
12,Weekday,Morning,false,false
9,Weekday,Night,false,false
8,Weekend,Afternoon,true,false
12,Weekend,Evening,false,false
8,Weekend,Afternoon,false,false
8,Weekend,Afternoon,true,false
3,Weekday,Evening,true,false
8,Weekend,Night,false,false
8,Weekend,Night,false,false
8,Weekend,Evening,true,false
11,Weekend,Night,false,false
8,Weekday,Afternoon,false,false
19,Weekday,Night,false,false
14,Weekday,Evening,false,true
14,Weekday,Night,false,false
8,Weekend,Night,false,false
19,Weekend,Night,false,false
19,Weekend,Night,false,false
8,Weekday,Night,false,false
8,Weekend,Morning,false,false
14,Weekday,Morning,false,true
19,Weekend,Morning,true,false
8,Weekend,Afternoon,true,false
12,Weekend,Night,false,false
19,Weekend,Night,true,false
8,Weekend,Night,false,false
8,Weekend,Afternoon,true,false
12,Weekend,Evening,false,false
14,Weekend,Night,false,false
19,Weekend,Night,false,false
19,Weekend,Evening,true,false
12,Weekend,Night,false,false
12,Weekend,Night,true,false
8,Weekend,Morning,false,false
12,Weekend,Night,true,true
19,Weekend,Afternoon,false,false
19,Weekend,Evening,false,false
8,Weekend,Afternoon,true,false
19,Weekend,Afternoon,false,false
12,Weekend,Morning,true,false
12,Weekend,Night,true,false
14,Weekend,Night,false,false
19,Weekend,Night,false,false
8,Weekend,Afternoon,false,false
12,Weekend,Afternoon,true,false
12,Weekend,Night,false,false
14,Weekend,Evening,false,false
19,Weekend,Night,true,false
12,Weekend,Night,false,false
16,Weekend,Evening,false,false
8,Weekend,Afternoon,false,true
14,Weekend,Evening,false,false
8,Weekend,Evening,true,false
12,Weekday,Morning,false,false
12,Weekend,Night,true,false
12,Weekday,Afternoon,false,false
14,Weekday,Afternoon,false,false
1,Weekend,Afternoon,false,false
14,Weekend,Morning,false,false
4,Weekday,Night,false,false
19,Weekday,Morning,true,false
10,Weekend,Night,true,false
11,Weekend,Night,false,false
3,Weekend,Night,false,false
7,Weekday,Morning,false,false
14,Weekend,Night,false,false
4,Weekend,Evening,false,false
12,Weekend,Night,false,false
19,Weekday,Night,true,false
14,Weekend,Night,false,false
4,Weekend,Night,false,false
18,Weekend,Night,false,false
10,Weekend,Night,true,false
4,Weekend,Evening,false,false
12,Weekday,Afternoon,false,false
4,Weekend,Evening,false,false
16,Weekend,Morning,false,false
3,Weekend,Morning,false,false
19,Weekend,Night,false,false
4,Weekend,Evening,false,false
19,Weekend,Night,true,false
19,Weekend,Afternoon,true,false
4,Weekend,Evening,false,false
8,Weekend,Evening,true,false
7,Weekday,Evening,false,false
19,Weekday,Afternoon,true,false
25,Weekday,Night,false,true
19,Weekend,Morning,false,false
19,Weekend,Night,false,false
12,Weekday,Night,false,false
9,Weekday,Night,false,false
10,Weekday,Afternoon,false,false
16,Weekend,Afternoon,true,false
24,Weekend,Afternoon,true,true
8,Weekend,Afternoon,false,false
2,Weekday,Morning,false,false
12,Weekend,Night,false,false
7,Weekday,Night,false,false
24,Weekend,Night,true,true
11,Weekday,Night,false,false
19,Weekend,Evening,false,false
4,Weekend,Night,false,false
19,Weekend,Morning,false,false
8,Weekend,Night,false,false
24,Weekday,Morning,false,false
16,Weekend,Morning,true,false
19,Weekend,Night,false,false
14,Weekend,Morning,false,false
10,Weekday,Afternoon,false,false
12,Weekday,Night,false,false
24,Weekday,Evening,false,true
4,Weekend,Evening,false,false
19,Weekend,Night,false,false
4,Weekday,Afternoon,false,false
8,Weekday,Night,false,false
14,Weekend,Night,false,false
24,Weekday,Afternoon,false,false
19,Weekday,Evening,false,false
5,Weekend,Night,false,false
16,Weekend,Morning,false,false
7,Weekday,Night,true,false
19,Weekend,Afternoon,false,false
4,Weekend,Afternoon,false,false
10,Weekend,Morning,false,false
8,Weekday,Evening,true,false
3,Weekend,Morning,false,true
24,Weekend,Evening,false,false
19,Weekend,Night,true,false
22,Weekday,Night,false,false
4,Weekday,Morning,false,true
24,Weekend,Afternoon,true,true
16,Weekend,Morning,false,false
5,Weekday,Afternoon,false,false
14,Weekend,Night,false,false
16,Weekend,Afternoon,false,false
19,Weekday,Morning,false,true
24,Weekend,Night,false,false
24,Weekend,Night,false,false
4,Weekend,Night,false,true
12,Weekend,Night,true,false
8,Weekday,Night,false,false
12,Weekday,Afternoon,false,false
16,Weekend,Night,false,false
14,Weekend,Afternoon,false,false
22,Weekend,Night,false,false
10,Weekend,Evening,false,false
19,Weekday,Night,false,false
8,Weekday,Night,false,false
4,Weekend,Afternoon,false,true
5,Weekend,Night,false,false
3,Weekend,Night,false,false
16,Weekend,Evening,false,false
24,Weekend,Night,false,false
4,Weekend,Evening,false,false
16,Weekend,Afternoon,false,false
5,Weekday,Afternoon,true,true
8,Weekend,Night,false,false
10,Weekday,Night,false,true
11,Weekend,Afternoon,true,false
19,Weekday,Evening,false,false
